Chan 0, Chan 1, 
-0.060911,0.302024,
-0.096293,0.255736,
-0.085312,0.256345,
-0.076772,0.355619,
-0.138384,0.200922,
-0.110933,0.300805,
-0.040781,0.25939,
-0.139604,0.287406,
-0.096293,0.290452,
-0.136554,0.199704,
-0.151195,0.312986,
-0.120693,0.231374,
-0.140214,0.357447,
-0.138384,0.280707,
-0.057861,0.187523,
-0.087752,0.314204,
-0.100563,0.298978,
-0.157295,0.252691,
-0.211587,0.27888,
-0.153025,0.303851,
-0.091412,0.238074,
-0.064571,0.263045,
-0.126184,0.241119,
-0.158515,0.236247,
-0.216467,0.27888,
-0.198166,0.321513,
-0.150585,0.309941,
-0.137774,0.34283,
-0.147534,0.346484,
-0.171325,0.293497,
-0.196946,0.272789,
-0.111543,0.277662,
-0.110933,0.253909,
-0.099953,0.256954,
-0.115813,0.277662,
-0.069452,0.270353,
-0.072502,0.313595,
-0.130454,0.237465,
-0.124964,0.249646,
-0.149364,0.321513,
-0.098733,0.281316,
-0.139604,0.261827,
-0.107883,0.351965,
-0.161565,0.327603,
-0.065792,0.312377,
-0.224397,0.247819,
-0.184136,0.264872,
-0.157905,0.200922,
-0.130454,0.270962,
-0.137774,0.283752,
-0.119473,0.232592,
-0.126184,0.231374,
-0.095683,0.280707,
-0.146314,0.250864,
-0.056031,0.261218,
-0.110323,0.224066,
-0.104223,0.294715,
-0.113373,0.256954,
-0.02248,0.314204,
-0.092022,0.313595,
-0.107883,0.249037,
-0.079212,0.339175,
-0.03285,0.249646,
-0.079822,0.338566,
-0.225007,0.300196,
-0.160345,0.315423,
-0.131064,0.3745,
-0.079212,0.288625,
-0.081652,0.293497,
-0.113373,0.254518,
-0.198776,0.317859,
-0.085922,0.326385,
-0.071892,0.356229,
-0.128624,0.276444,
-0.204266,0.2466,
-0.109713,0.343439,
-0.109103,0.300196,
-0.186576,0.290452,
-0.117033,0.334912,
-0.132284,0.268526,
-0.099953,0.235638,
-0.138384,0.350747,
-0.108493,0.300196,
-0.115203,0.256954,
-0.066402,0.275226,
-0.084702,0.29776,
-0.167055,0.294106,
-0.162785,0.199704,
-0.216467,-0.021379,
-0.688624,-0.462328,
-1.015595,-0.990979,
-1.008275,-1.071981,
-0.982654,-0.978189,
-0.985704,-1.093298,
-0.961913,-1.02813,
-0.987534,-0.978189,
-1.052197,-1.131668,
-1.004005,-1.093907,
-1.121739,-1.134104,
-0.932632,-1.041529,
-1.080868,-1.099998,
-1.085748,-1.075636,
-0.986314,-1.082944,
-1.050977,-1.129841,
-1.089408,-1.188309,
-0.989974,-1.050665,
-1.057687,-1.044574,
-1.084528,-1.16882,
-0.956423,-1.132886,
-1.013155,-1.079899,
-1.028406,-1.000723,
-0.991194,-0.938601,
-1.070497,-1.057364,
-1.078427,-1.076854,
-1.071107,-0.96479,
-0.965573,-1.010468,
-1.048536,-1.017776,
-0.980824,-1.017776,
-1.058297,-1.00255,
-1.034506,-1.00255,
-1.061347,-1.050665,
-0.896031,-0.986106,
-1.052197,-1.019604,
-1.018645,-0.970271,
-0.944223,-0.995851,
-1.109539,-1.024476,
-1.003395,-1.072591,
-0.969234,-1.000114,
-1.074767,-1.048838,
-0.917992,-1.042747,
-0.963133,-0.886223,
-1.127229,-1.142631,
-1.030236,-1.079899,
-0.980214,-0.921547,
-1.066837,-0.987933,
-1.044876,-1.048838,
-1.060127,-1.046402,
-1.089408,-0.966617,
-1.061347,-1.103043,
-0.952763,-1.048838,
-1.014375,-1.077463,
-1.100998,-1.087817,
-0.960083,-1.056755,
-1.066837,-1.047011,
-1.047926,-1.043965,
-1.029016,-1.074418,
-0.958253,-1.00925,
-1.019255,-1.077463,
-1.059517,-0.989151,
-0.994244,-1.039702,
-1.115639,-1.124359,
-0.894201,-1.038484,
-1.049146,-1.249823,
-1.021695,-1.148721,
-1.15895,-1.163338,
-1.054027,-1.135931,
-1.004615,-1.070763,
-1.16261,-1.188918,
-1.038776,-1.083553,
-1.091848,-1.214498,
-1.1559,-1.274184,
-1.058297,-1.145676,
-1.049756,-1.209017,
-1.14492,-1.337525,
-1.102828,-1.249213,
-0.998515,-1.145067,
-1.211412,-1.23216,
-1.097948,-1.260176,
-1.15285,-1.243732,
-1.184571,-1.346052,
-1.083308,-1.276621,
-1.095508,-1.19379,
-1.117469,-1.254086,
-1.122349,-1.341788,
-1.048536,-1.243732,
-1.190061,-1.367368,
-1.13821,-1.311336,
-1.14248,-1.164556,
-1.097948,-1.215716,
-1.247403,-1.295501,
-1.118079,-1.258349,
-1.091238,-1.22607,
-1.15529,-1.196836,
-1.210802,-1.328389,
-1.071107,-1.212671,
-1.195552,-1.294892,
-1.202262,-1.353969,
-1.085138,-1.175519,
-1.299255,-1.342397,
-1.15041,-1.295501,
-1.080868,-1.261394,
-1.107099,-1.211453,
-1.276685,-1.298546,
-1.093678,-1.147503,
-1.316336,-1.265658,
-1.15773,-1.305246,
-1.113809,-1.157248,
-1.14675,-1.156639,
-1.258384,-1.28332,
-1.168711,-1.09817,
-1.247403,-1.296719,
-1.294985,-1.292456,
-1.13699,-1.243732,
-1.167491,-1.152375,
-1.333417,-1.243732,
-1.198602,-1.205362,
-1.164441,-1.115224,
-1.198602,-1.166992,
-1.176031,-1.268703,
-1.172371,-1.210844,
-1.086358,-1.137149,
-1.224223,-1.209626,
-1.15102,-1.169429,
-1.204702,-1.187091,
-1.201652,-1.233987,
-1.031456,-1.162729,
-0.914332,-0.967226,
-0.968014,-0.981843,
-0.406794,-0.566474,
-0.373242,-0.332601,
-0.187796,-0.117608,
-0.106053,0.137581,
-0.085922,0.312377,
-0.041391,0.300196,
0.031202,0.394598,
0.005581,0.440886,
0.054383,0.418351,
0.064753,0.553559,
0.054383,0.483519,
0.078174,0.392771,
0.127585,0.45063,
0.094034,0.524325,
0.080614,0.456721,
0.037302,0.521889,
0.122705,0.48291,
0.089764,0.432968,
0.065363,0.499354,
0.079394,0.50849,
0.031202,0.464638,
0.072683,0.530415,
0.047063,0.517016,
0.062313,0.473165,
0.098304,0.499963,
0.122095,0.460375,
0.101964,0.531633,
0.115995,0.473774,
0.150766,0.484128,
0.117825,0.485346,
0.029372,0.531633,
0.114165,0.455503,
0.132466,0.51458,
0.137346,0.437231,
0.060483,0.478037,
0.031202,0.491436,
0.067193,0.509708,
0.053163,0.490827,
0.056823,0.473165,
0.059873,0.495091,
0.084884,0.480474,
0.039132,0.520062,
0.189198,0.448194,
0.048283,0.448194,
0.134296,0.475601,
0.048893,0.487782,
0.019612,0.428705,
0.111725,0.442104,
0.115995,0.524325,
0.023882,0.434186,
0.079394,0.573658,
0.063533,0.465857,
0.029372,0.501181,
0.097084,0.489609,
0.080614,0.419569,
0.162357,0.485955,
0.084274,0.487173,
0.062923,0.534679,
0.147106,0.506054,
0.096474,0.440277,
0.000091,0.479256,
0.086104,0.428705,
0.151986,0.581575,
0.126365,0.528588,
-0.02858,0.497527,
0.099524,0.412261,
0.114775,0.524325,
0.069633,0.521889,
0.103184,0.492046,
0.116605,0.489609,
0.102574,0.486564,
0.105015,0.506663,
0.047673,0.501181,
0.130025,0.466466,
0.109285,0.512753,
0.073903,0.513971,
0.051333,0.50849,
0.105625,0.487173,
0.126365,0.544423,
0.086714,0.551123,
0.082444,0.576094,
0.028762,0.453676,
0.169677,0.437231,
0.144056,0.490827,
0.161747,0.516407,
0.113555,0.548687,
0.053163,0.447585,
0.085494,0.465248,
0.085494,0.505444,
0.082444,0.456721,
0.076954,0.510926,
0.106845,0.535288,
0.143446,0.498136,
0.096474,0.500572,
0.162967,0.506663,
0.001311,0.552341,
0.076954,0.493873,
0.149546,0.448803,
0.144666,0.473165,
0.135516,0.468902,
0.078174,0.475601,
0.065363,0.473165,
0.100744,0.489,
0.086104,0.507881,
0.120265,0.454285,
0.051943,0.434186,
0.081834,0.428705,
0.066583,0.490827,
0.064753,0.462202,
0.041572,0.440277,
0.034252,0.443322,
-0.02309,0.511535,
0.138566,0.487782,
0.173947,0.594974,
0.083054,0.523107,
0.045232,0.499354,
0.058043,0.524934,
0.117825,0.460375,
0.095254,0.522498,
0.092814,0.466466,
0.119045,0.541378,
0.076954,0.608373,
0.078784,0.477428,
0.022662,0.445758,
-0.02553,0.510926,
0.036082,0.467075,
0.031812,0.473774,
0.126365,0.588275,
0.160527,0.50179,
0.125755,0.4957,
0.054993,0.453676,
0.082444,0.503008,
0.103795,0.537115,
0.111115,0.541378,
0.087934,0.513362,
0.062923,0.504226,
0.119655,0.486564,
0.113555,0.50179,
0.064143,0.409824,
0.129415,0.460984,
0.133686,0.45063,
0.154426,0.505444,
0.086104,0.490827,
0.033642,0.430532,
0.148326,0.532242,
0.155036,0.452458,
0.096474,0.487173,
0.083054,0.509708,
0.134906,0.524934,
0.115385,0.498745,
0.068413,0.467684,
0.144056,0.507881,
0.143446,0.416524,
0.129415,0.43845,
0.090374,0.504226,
0.079394,0.484128,
0.030592,0.492655,
0.135516,0.527979,
0.081224,0.503617,
0.104405,0.461593,
0.135516,0.461593,
-0.03529,0.499354,
0.043402,0.543205,
0.100744,0.526761,
0.035472,0.559649,
0.051333,0.478037,
0.081224,0.526761,
0.050113,0.54686,
0.042182,0.50179,
0.159306,0.52128,
0.156866,0.45733,
0.111115,0.473774,
-0.001129,0.510317,
0.078784,0.469511,
0.096474,0.510317,
0.095254,0.480474,
0.019612,0.417133,
0.026322,0.58462,
0.092814,0.434795,
0.048893,0.440886,
-0.042001,0.497527,
-0.02492,0.456112,
0.080614,0.516407,
0.073903,0.507272,
0.051333,0.458548,
-0.02248,0.4957,
0.084274,0.45733,
0.008021,0.494482,
0.005581,0.494482,
0.071463,0.495091,
0.102574,0.46342,
0.151376,0.545032,
0.111115,0.427487,
0.105625,0.468902,
0.110505,0.506054,
0.158086,0.428705,
0.044622,0.496918,
0.157476,0.42566,
0.068413,0.448803,
0.144666,0.492046,
0.033032,0.459157,
0.152596,0.505444,
0.011071,0.42566,
0.134906,0.47012,
0.112945,0.520062,
0.026322,0.448803,
0.070853,0.407388,
0.054383,0.417133,
0.072683,0.443931,
0.039132,0.456721,
0.112945,0.45733,
0.158696,0.437231,
0.137956,0.432968,
0.156866,0.400689,
0.095864,0.467684,
0.074513,0.456721,
0.178217,0.467075,
0.124535,0.510926,
0.110505,0.448194,
0.114775,0.448194,
0.105625,0.491436,
0.095864,0.470729,
0.114775,0.496918,
0.162357,0.42566,
0.103795,0.507272,
0.153206,0.468902,
0.084884,0.445758,
0.167847,0.435404,
0.105015,0.498745,
0.086714,0.484128,
0.133686,0.497527,
0.085494,0.464638,
0.061093,0.479256,
0.144056,0.398862,
0.070243,0.379372,
0.191028,0.424442,
0.203228,0.414697,
0.149546,0.412261,
0.162967,0.437841,
0.175777,0.478647,
0.214818,0.456721,
0.099524,0.479865,
0.184317,0.439668,
0.070243,0.45733,
0.086714,0.45063,
0.106235,0.455503,
0.142226,0.484128,
0.114775,0.483519,
0.072073,0.518234,
0.089154,0.417742,
0.024492,0.388508,
0.078174,0.563304,
0.009851,0.4957,
0.038522,0.485346,
0.084274,0.479865,
0.056213,0.441495,
0.097084,0.539551,
0.051333,0.523716,
0.056823,0.422005,
0.083054,0.439059,
0.022662,0.516407,
0.089764,0.46342,
0.017171,0.43175,
0.034252,0.399471,
0.140396,0.478647,
0.142836,0.467075,
0.091594,0.487782,
0.037302,0.446976,
0.115385,0.415306,
0.068413,0.487173,
0.063533,0.437231,
0.022662,0.543205,
0.044012,0.531024,
0.102574,0.530415,
0.068413,0.428096,
0.051333,0.520671,
-0.046881,0.420178,
0.083664,0.459157,
0.050723,0.487782,
0.048283,0.493873,
0.093424,0.489,
0.077564,0.490827,
0.059873,0.393989,
0.110505,0.42566,
0.133686,0.390944,
0.077564,0.506663,
0.137956,0.501181,
0.081834,0.459766,
0.060483,0.478037,
0.095864,0.493264,
0.141006,0.45063,
0.099524,0.392162,
0.048893,0.528588,
-0.01455,0.478037,
0.073293,0.516407,
-0.140214,0.38059,
-0.261608,0.124792,
-0.329931,-0.040869,
-0.738035,-0.593881,
-0.85516,-0.882569,
-0.918602,-1.042138,
-1.013765,-1.061628,
-0.87407,-0.941646,
-0.988144,-1.082944,
-0.971064,-1.124359,
-0.901521,-1.041529,
-0.917992,-0.906321,
-1.045486,-1.112787,
-0.940563,-1.100607,
-0.832589,-0.939819,
-0.87102,-1.014731,
-0.929582,-1.018995,
-0.929582,-1.012295,
-0.971674,-1.142631,
-0.955203,-0.922156,
-0.916162,-0.897795,
-0.935072,-0.987324,
-1.014375,-1.054928,
-0.841129,-0.986106,
-0.938122,-0.982452,
-0.996685,-1.035439,
-0.960693,-1.004377,
-0.87712,-0.930074,
-0.930802,-0.990369,
-0.805138,-0.930683,
-0.952763,-0.98976,
-0.949103,-1.086599,
-1.003395,-1.061628,
-1.024746,-1.107915,
-0.905791,-1.103652,
-1.029016,-1.062237,
-0.894201,-0.990369,
-0.951543,-1.042747,
-1.025356,-1.102434,
-0.917992,-1.076854,
-0.882611,-1.026912,
-1.014985,-1.112178,
-1.048536,-1.064673,
-0.952763,-1.003768,
-0.994244,-1.003159,
-1.101608,-1.137149,
-0.939343,-0.962962,
-1.045486,-1.112178,
-1.020475,-1.157248,
-1.057077,-1.050665,
-1.072327,-1.135931,
-1.025966,-1.173692,
-1.007055,-1.047011,
-0.939953,-0.956263,
-1.104048,-1.262612,
-0.975944,-1.085989,
-0.997295,-1.052492,
-1.047316,-1.265658,
-1.049146,-1.124968,
-1.037556,-1.062237,
-1.129059,-1.210235,
-1.039386,-1.191354,
-0.946053,-0.997069,
-1.071717,-1.132886,
-1.045486,-1.179173,
-0.973504,-1.029957,
-1.040606,-1.195009,
-1.033896,-1.184655,
-0.934462,-1.069545,
-1.010105,-1.10487,
-1.123569,-1.14933,
-1.078427,-1.163947,
-0.979604,-1.087817,
-1.122959,-1.171256,
-1.110759,-1.152375,
-1.080868,-1.106088,
-1.13821,-1.240078,
-1.027186,-1.243732,
-0.986924,-1.103043,
-1.049756,-1.129841,
-1.054027,-1.240078,
-1.015595,-1.042747,
-0.988754,-1.104261,
-1.116249,-1.258958,
-0.963743,-1.116442,
-1.126619,-1.265049,
-1.005835,-1.17491,
-1.054637,-1.107306,
-1.129059,-1.333262,
-0.986314,-1.215107,
-1.082698,-1.090862,
-1.043656,-1.260785,
-1.066837,-1.28332,
-1.118689,-1.148112,
-0.985094,-1.081117,
-1.074157,-1.229115,
-0.982044,-1.093298,
-1.109539,-1.324126,
-1.1437,-1.216325,
-1.022916,-1.077463,
-1.050366,-1.078072,
-1.053417,-1.133495,
-1.080258,-1.293674,
-0.916162,-1.095734,
-1.130889,-1.193181,
-1.029016,-1.183437,
-1.028406,-1.121314,
-1.14431,-1.271748,
-0.988754,-1.028739,
-1.226663,-1.235815,
-1.084528,-1.141413,
-1.002175,-1.161511,
-1.050366,-1.124359,
-1.14553,-1.212671,
-1.013155,-1.160902,
-1.049756,-1.095734,
-1.14187,-1.190136,
-1.082088,-1.082944,
-1.077207,-1.042138,
-1.114419,-1.184655,
-1.093678,-1.118878,
-1.117469,-1.050665,
-1.012545,-1.112178,
-1.15651,-1.215107,
-1.053417,-1.02204,
-1.096118,-1.159075,
-1.125399,-1.231551,
-0.917382,-1.064673,
-1.086358,-1.113397,
-0.952153,-1.023867,
-0.810018,-0.868561,
-0.666663,-0.738225,
-0.483046,-0.474509,
-0.276859,-0.110909,
-0.209757,-0.06523,
-0.129844,0.150371,
-0.113373,0.254518,
-0.071892,0.314204,
-0.052981,0.426269,
0.004971,0.44454,
0.002531,0.371455,
0.010461,0.510317,
0.025102,0.503008,
0.045842,0.453067,
0.080614,0.483519,
-0.063351,0.484737,
0.036082,0.537724,
0.175777,0.531633,
0.136126,0.512144,
0.202008,0.480474,
0.114775,0.496918,
0.094034,0.529806,
0.101354,0.503617,
0.084274,0.498136,
0.067803,0.459766,
0.154426,0.499354,
0.109285,0.472556,
0.081834,0.492046,
0.070243,0.489609,
0.044012,0.47621,
0.061093,0.412261,
0.106235,0.472556,
0.101354,0.505444,
0.095254,0.489,
0.106845,0.510317,
0.048283,0.47621,
0.101354,0.47012,
0.104405,0.510926,
0.162967,0.586447,
0.190418,0.442104,
0.117215,0.472556,
0.206888,0.443322,
0.172117,0.498136,
0.063533,0.474383,
0.216039,0.468902,
0.139786,0.520062,
0.134296,0.48291,
0.096474,0.545032,
0.089764,0.490218,
0.089154,0.515798,
0.092204,0.551123,
0.078784,0.529806,
0.110505,0.45124,
0.080614,0.491436,
0.076954,0.490218,
0.160527,0.496309,
0.114775,0.464029,
0.106845,0.526152,
0.126365,0.474992,
0.098304,0.54625,
0.101964,0.549296,
0.210548,0.502399,
0.092204,0.507272,
0.087324,0.507881,
0.122095,0.553559,
0.160527,0.505444,
0.134906,0.478037,
0.156256,0.548687,
0.151986,0.555386,
0.142226,0.520062,
0.133686,0.513362,
0.097694,0.541378,
0.119655,0.493873,
0.206888,0.478647,
0.206888,0.511535,
0.119045,0.608982,
0.158696,0.551123,
0.145276,0.473774,
0.162357,0.511535,
0.106845,0.473165,
0.121485,0.520062,
0.170287,0.54625,
0.216649,0.504226,
0.120875,0.456112,
0.125755,0.489,
0.208108,0.498745,
0.199568,0.530415,
0.123315,0.538942,
0.172727,0.485346,
0.164187,0.506663,
0.130025,0.568176,
0.212378,0.497527,
0.115995,0.489,
0.130635,0.51458,
0.169677,0.548078,
0.188588,0.516407,
0.129415,0.548078,
0.106235,0.495091,
0.184317,0.497527,
0.170897,0.464029,
0.213598,0.529806,
0.178827,0.507272,
0.155646,0.554168,
0.132466,0.519453,
0.201398,0.471947,
0.119655,0.504835,
0.180047,0.493873,
0.211158,0.535288,
0.187367,0.568785,
0.125755,0.460984,
0.172117,0.500572,
0.065363,0.549296,
0.163577,0.466466,
0.175777,0.505444,
0.125755,0.510317,
0.178827,0.468902,
0.137346,0.434186,
0.151986,0.395207,
0.212378,0.492046,
0.192858,0.475601,
0.179437,0.488391,
0.160527,0.440277,
0.147106,0.474992,
0.116605,0.468293,
0.090984,0.478037,
0.137346,0.529197,
0.069023,0.485346,
0.133076,0.536506,
0.163577,0.504226,
0.120265,0.518843,
0.122095,0.509708,
0.138566,0.432359,
0.175777,0.507881,
0.137956,0.479865,
0.170897,0.517016,
0.149546,0.527979,
0.087934,0.575485,
0.095254,0.487782,
0.153206,0.517625,
0.112335,0.466466,
0.094034,0.525543,
0.102574,0.503008,
0.061703,0.435404,
0.069633,0.545641,
0.135516,0.537724,
0.118435,0.518234,
0.066583,0.503008,
0.069633,0.478647,
0.097084,0.423223,
0.092814,0.497527,
0.066583,0.576094,
0.085494,0.493873,
0.043402,0.452458,
0.084884,0.491436,
0.062923,0.516407,
0.001311,0.545032,
0.097084,0.524934,
0.145276,0.517625,
0.121485,0.460375,
0.141616,0.400689,
0.089764,0.504226,
0.099524,0.512144,
0.125145,0.598019,
0.134906,0.413479,
0.145886,0.504835,
0.017781,0.419569,
-0.061521,0.351965,
-0.110933,0.252082,
-0.225617,0.211885,
-0.173765,0.20884,
-0.081042,0.112611,
-0.129844,0.168034,
-0.207317,0.190568,
-0.192066,0.124182,
-0.281739,0.088858,
-0.089582,0.107129,
-0.165225,0.164988,
-0.118253,0.105911,
-0.165835,0.160116,
-0.220737,0.132709,
-0.098733,0.101039,
-0.144484,0.150371,
-0.196336,0.107129,
-0.148754,0.107738,
-0.149974,0.164379,
-0.121914,0.112611,
-0.157905,0.093121,
-0.089582,0.137581,
-0.123744,0.141845,
-0.159735,0.109565,
-0.159125,0.113829,
-0.218297,0.152199,
-0.202436,0.183869,
-0.244528,0.152808,
-0.223177,0.087031,
-0.236598,0.147326,
-0.03346,0.088858,
-0.076772,0.141845,
-0.106663,0.124792,
-0.112763,0.154026,
-0.099343,0.167425,
-0.02797,0.197268,
-0.01516,0.199704,
0.023882,0.194832,
-0.052981,0.169861,
-0.040171,0.200922,
-0.008449,0.27888,
-0.128624,0.300196,
-0.084092,0.298978,
-0.067622,0.256345,
-0.136554,0.258172,
-0.113983,0.288016,
-0.081652,0.265481,
-0.045051,0.275226,
-0.063351,0.351965,
-0.03651,0.293497,
-0.059691,0.400689,
-0.087142,0.35501,
-0.051761,0.238074,
-0.095073,0.30446,
-0.092022,0.325776,
-0.060301,0.222239,
-0.141434,0.32334,
-0.118863,0.23442,
-0.054811,0.312986,
-0.039561,0.350747,
0.031202,0.27888,
-0.088362,0.280098,
-0.067012,0.281925,
-0.088972,0.325776,
-0.01333,0.296542,
-0.152415,0.331258,
-0.138384,0.195441,
-0.110933,0.329431,
-0.097513,0.216757,
-0.115203,0.256345,
-0.082262,0.283752,
-0.073112,0.277053,
-0.01272,0.322122,
-0.068842,0.302024,
-0.081042,0.263654,
-0.038951,0.208231,
-0.063961,0.28497,
-0.053591,0.29167,
-0.052981,0.2533,
-0.02004,0.30446,
-0.01699,0.335521,
-0.107273,0.315423,
-0.01516,0.270353,
-0.03712,0.334303,
0.000701,0.313595,
-0.064571,0.280707,
-0.02919,0.31055,
-0.060301,0.32334,
-0.048711,0.248428,
-0.059081,0.295933,
-0.170105,0.274617,
-0.043831,0.276444,
0.011071,0.249037,
-0.155465,0.214321,
-0.060301,0.307505,
-0.037731,0.264872,
-0.066402,0.32334,
-0.03529,0.277053,
-0.085922,0.225893,
-0.052371,0.28497,
-0.00967,0.337957,
-0.062741,0.292888,
-0.03041,0.334303,
-0.02492,0.227111,
-0.058471,0.262436,
-0.0237,0.278271,
-0.060911,0.353792,
0.097084,0.383636,
0.054383,0.288016,
-0.01028,0.327603,
-0.004789,0.31055,
-0.0359,0.333694,
0.012901,0.287406,
0.006801,0.328212,
-0.042611,0.345875,
-0.039561,0.335521,
-0.03407,0.298978,
-0.049931,0.334303,
-0.03224,0.375109,
-0.052371,0.344657,
-0.002959,0.401907,
-0.038951,0.345875,
-0.093242,0.376936,
-0.01882,0.267917,
-0.001739,0.311768,
0.015951,0.256345,
0.033642,0.250864,
0.013511,0.31725,
0.019002,0.288625,
-0.01516,0.281925,
-0.02004,0.289234,
-0.050541,0.241119,
-0.038951,0.143063,
-0.368972,-0.272915,
-0.794157,-0.807656,
-0.913112,-1.008641,
-0.8637,-0.961135,
-0.930192,-0.973316,
-0.961303,-1.093298,
-0.963133,-1.137758,
-0.86431,-1.052492,
-0.966794,-1.033612,
-0.979604,-1.158466,
-0.893591,-1.14933,
-0.848449,-0.976361,
-0.978994,-1.061628,
-0.85638,-1.067718,
-0.795377,-0.994024,
-0.937512,-1.019604,
-0.810018,-1.056755,
-0.885661,-0.978798,
-1.006445,-1.135322,
-0.976554,-1.050665,
-0.840519,-1.059192,
-0.960693,-1.056755,
-0.936902,-1.018386,
-0.952763,-0.917893,
-0.982044,-0.98976,
-0.986314,-1.101216,
-0.896031,-0.93251,
-0.971064,-0.966617,
-0.966183,-1.042138,
-0.885051,-0.958699,
-0.916162,-0.968444,
-0.971674,-1.044574,
-0.952153,-1.083553,
-0.925922,-1.029957,
-1.052807,-1.043356,
-1.004615,-1.017167,
-0.916162,-0.896577,
-1.077817,-1.084162,
-1.029626,-1.027521,
-0.994244,-0.993415,
-1.030846,-1.063455,
-1.14309,-1.079899,
-1.019865,-1.043356,
-0.986924,-1.070763,
-1.036946,-1.14933,
-0.87834,-0.975143,
-0.995465,-0.990369,
-1.038776,-1.175519,
-1.038776,-1.049447,
-0.929582,-1.045793,
-1.053417,-1.13045,
-1.027186,-1.085989,
-0.950323,-0.984888,
-1.101608,-1.109133,
-0.994855,-1.048838,
-1.070497,-1.042747,
-1.072327,-1.248604,
-1.022305,-1.059801,
-0.976554,-1.065891,
-0.989364,-1.103652,
-1.019255,-1.158466,
-0.888711,-1.06041,
-1.004005,-1.026912,
-0.955203,-1.230333,
-0.953373,-1.126795,
-1.089408,-1.116442,
-1.079648,-1.189527,
-1.004615,-0.984279,
-1.051587,-1.114615,
-1.021085,-1.20658,
-0.86858,-1.042747,
-1.15102,-1.195618,
-0.988754,-1.197445,
-0.986314,-1.081726,
-0.997295,-1.102434,
-0.949713,-1.199272,
-0.913722,-1.120705,
-0.968624,-1.033612,
-1.024746,-1.173692,
-0.982044,-1.109133,
-1.046706,-1.059192,
-1.038166,-1.272357,
-0.938122,-1.170038,
-0.950323,-1.069545,
-0.949713,-1.166992,
-1.045486,-1.13045,
-0.985094,-1.064064,
-1.052807,-1.158466,
-1.029016,-1.238251,
-0.911282,-1.062846,
-1.110149,-1.272966,
-0.892981,-1.114006,
-1.171761,-1.154812,
-1.088188,-1.19379,
-0.986924,-1.114006,
-1.044876,-1.09208,
-1.069887,-1.282102,
-1.068667,-1.185264,
-0.949103,-1.105479,
-1.1559,-1.294892,
-1.129669,-1.286974,
-1.120519,-1.156639,
-1.063177,-1.278448,
-1.021695,-1.176737,
-1.074157,-1.191963,
-1.168101,-1.266267,
-1.215682,-1.258958,
-1.039996,-1.164556,
-1.131499,-1.220588,
-1.166881,-1.254695,
-1.036946,-1.220588,
-1.219342,-1.281493,
-1.232763,-1.269921,
-1.099778,-1.138367,
-1.129669,-1.203535,
-1.236423,-1.268094,
-1.197992,-1.265658,
-1.050366,-1.233987,
-1.252894,-1.26444,
-1.096118,-1.201099,
-1.035726,-1.159684,
-1.14797,-1.310727,
-1.134549,-1.185264,
-1.092458,-1.145067,
-1.084528,-1.231551,
-1.13699,-1.288801,
-1.031456,-1.185264,
-0.975334,-1.080508,
-0.967404,-0.991588,
-0.813068,-0.822882,
-0.342741,-0.488517,
-0.187796,-0.136489,
-0.159125,0.001764,
-0.123744,0.198486,
-0.051761,0.202749,
-0.03346,0.383636,
0.054993,0.409824,
0.123925,0.523107,
0.095254,0.483519,
0.196518,0.429923,
0.128805,0.416524,
0.155646,0.450021,
0.130025,0.456112,
0.174557,0.460375,
0.180657,0.547469,
0.205668,0.427487,
0.171507,0.45124,
0.194078,0.403125,
0.156256,0.433577,
0.083664,0.545641,
0.186757,0.433577,
0.085494,0.535288,
0.147716,0.475601,
0.059873,0.490827,
0.098304,0.506054,
0.125145,0.528588,
0.090984,0.421396,
0.106235,0.524934,
0.176387,0.524934,
0.147106,0.499963,
0.163577,0.504835,
0.208718,0.426878,
0.133076,0.512753,
0.175167,0.517016,
0.162967,0.51458,
0.279481,0.42566,
0.176997,0.510317,
0.130635,0.503008,
